sbj	stim	rt	key	pos	uhnd	hndns	eye	sex	age	edu
8101992752	30.bmp	0.58161	q	6	l	r	l	m	25	3
8101992752	30.bmp	0.6964732	q	3	l	r	l	m	25	3
8101992752	40.bmp	0.8136139	w	2	l	r	l	m	25	3
8101992752	10.bmp	0.7056362	q	12	l	r	l	m	25	3
8101992752	30.bmp	0.6458334	q	7	l	r	l	m	25	3
8101992752	50.bmp	0.6718989	w	1	l	r	l	m	25	3
8101992752	60.bmp	0.6265396	q	9	l	r	l	m	25	3
8101992752	0.bmp	0.7256248	w	13	l	r	l	m	25	3
8101992752	50.bmp	0.6287862	w	10	l	r	l	m	25	3
8101992752	30.bmp	0.5468575	w	10	l	r	l	m	25	3
8101992752	80.bmp	0.5161491	q	3	l	r	l	m	25	3
8101992752	10.bmp	0.6103355	w	5	l	r	l	m	25	3
8101992752	40.bmp	0.5492775	w	11	l	r	l	m	25	3
8101992752	0.bmp	0.5641193	w	5	l	r	l	m	25	3
8101992752	70.bmp	0.3504763	q	12	l	r	l	m	25	3
8101992752	20.bmp	0.5673666	q	4	l	r	l	m	25	3
8101992752	20.bmp	0.4922846	q	10	l	r	l	m	25	3
8101992752	40.bmp	0.7007048	w	13	l	r	l	m	25	3
8101992752	80.bmp	0.725973	q	4	l	r	l	m	25	3
8101992752	10.bmp	0.6751269	q	3	l	r	l	m	25	3
8101992752	70.bmp	0.6542384	w	10	l	r	l	m	25	3
8101992752	70.bmp	0.6917931	q	6	l	r	l	m	25	3
8101992752	10.bmp	0.6434731	w	11	l	r	l	m	25	3
8101992752	50.bmp	0.6224394	q	7	l	r	l	m	25	3
8101992752	0.bmp	0.7470947	w	10	l	r	l	m	25	3
8101992752	20.bmp	0.8276117	w	9	l	r	l	m	25	3
8101992752	0.bmp	0.685387	q	3	l	r	l	m	25	3
8101992752	80.bmp	0.6620823	w	2	l	r	l	m	25	3
8101992752	20.bmp	0.6721129	w	12	l	r	l	m	25	3
8101992752	80.bmp	0.5965408	w	1	l	r	l	m	25	3
8101992752	30.bmp	0.5956839	q	8	l	r	l	m	25	3
8101992752	20.bmp	1.2264772	q	6	l	r	l	m	25	3
8101992752	50.bmp	0.9661416	w	11	l	r	l	m	25	3
8101992752	50.bmp	0.7639884	q	9	l	r	l	m	25	3
8101992752	30.bmp	0.6412119	w	2	l	r	l	m	25	3
8101992752	80.bmp	0.4780154	w	13	l	r	l	m	25	3
8101992752	80.bmp	0.6969065	q	11	l	r	l	m	25	3
8101992752	40.bmp	0.6541694	q	4	l	r	l	m	25	3
8101992752	30.bmp	0.7844833	q	12	l	r	l	m	25	3
8101992752	10.bmp	0.6743585	q	4	l	r	l	m	25	3
8101992752	60.bmp	0.680438	q	5	l	r	l	m	25	3
8101992752	10.bmp	0.6324171	q	6	l	r	l	m	25	3
8101992752	60.bmp	0.777893	q	8	l	r	l	m	25	3
8101992752	40.bmp	0.6894511	w	5	l	r	l	m	25	3
8101992752	0.bmp	0.5519555	q	9	l	r	l	m	25	3
8101992752	70.bmp	0.6819033	q	11	l	r	l	m	25	3
8101992752	40.bmp	0.5727555	q	6	l	r	l	m	25	3
8101992752	80.bmp	0.5628897	q	9	l	r	l	m	25	3
8101992752	30.bmp	0.6538647	p	2	r	r	l	m	25	3
8101992752	10.bmp	0.4019783	p	13	r	r	l	m	25	3
8101992752	40.bmp	0.4884199	p	9	r	r	l	m	25	3
8101992752	10.bmp	0.6160021	p	10	r	r	l	m	25	3
8101992752	70.bmp	0.593144	p	1	r	r	l	m	25	3
8101992752	20.bmp	0.4973197	o	3	r	r	l	m	25	3
8101992752	0.bmp	0.6697607	o	9	r	r	l	m	25	3
8101992752	60.bmp	0.4801586	o	4	r	r	l	m	25	3
8101992752	10.bmp	0.4340412	o	3	r	r	l	m	25	3
8101992752	0.bmp	0.4834891	o	1	r	r	l	m	25	3
8101992752	80.bmp	0.4212446	o	3	r	r	l	m	25	3
8101992752	70.bmp	0.3686457	o	6	r	r	l	m	25	3
8101992752	80.bmp	0.3463445	o	4	r	r	l	m	25	3
8101992752	10.bmp	0.4793508	o	7	r	r	l	m	25	3
8101992752	60.bmp	0.7634519	p	12	r	r	l	m	25	3
8101992752	20.bmp	0.6200038	p	1	r	r	l	m	25	3
8101992752	10.bmp	0.5283152	p	9	r	r	l	m	25	3
8101992752	50.bmp	0.4716457	o	4	r	r	l	m	25	3
8101992752	50.bmp	0.4953132	o	13	r	r	l	m	25	3
8101992752	20.bmp	0.5370821	o	4	r	r	l	m	25	3
8101992752	10.bmp	0.7102031	o	11	r	r	l	m	25	3
8101992752	80.bmp	0.588934	p	7	r	r	l	m	25	3
8101992752	0.bmp	0.4606843	p	11	r	r	l	m	25	3
8101992752	40.bmp	0.4401614	p	11	r	r	l	m	25	3
8101992752	60.bmp	0.4408845	p	7	r	r	l	m	25	3
8101992752	0.bmp	0.524053	p	2	r	r	l	m	25	3
8101992752	0.bmp	0.5260806	o	6	r	r	l	m	25	3
8101992752	20.bmp	0.4642369	o	10	r	r	l	m	25	3
8101992752	70.bmp	0.5538326	o	3	r	r	l	m	25	3
8101992752	50.bmp	0.4361099	o	2	r	r	l	m	25	3
8101992752	80.bmp	0.3380818	o	1	r	r	l	m	25	3
8101992752	30.bmp	0.3826811	o	12	r	r	l	m	25	3
8101992752	10.bmp	0.4085759	o	1	r	r	l	m	25	3
8101992752	10.bmp	0.5438	p	6	r	r	l	m	25	3
8101992752	20.bmp	0.9860032	p	13	r	r	l	m	25	3
8101992752	50.bmp	0.4202498	p	3	r	r	l	m	25	3
8101992752	50.bmp	0.6822267	o	9	r	r	l	m	25	3
8101992752	60.bmp	0.5898566	o	2	r	r	l	m	25	3
8101992752	60.bmp	0.4473797	o	1	r	r	l	m	25	3
8101992752	50.bmp	0.4940248	o	11	r	r	l	m	25	3
8101992752	80.bmp	0.4054926	o	10	r	r	l	m	25	3
8101992752	60.bmp	0.3801191	o	10	r	r	l	m	25	3
8101992752	40.bmp	0.4276545	o	7	r	r	l	m	25	3
8101992752	80.bmp	0.4074972	o	9	r	r	l	m	25	3
8101992752	80.bmp	0.3990339	o	12	r	r	l	m	25	3
8101992752	50.bmp	0.4339841	o	12	r	r	l	m	25	3
8101992752	30.bmp	0.3825823	o	8	r	r	l	m	25	3
8101992752	50.bmp	0.3754278	o	5	r	r	l	m	25	3
8101992752	60.bmp	0.3956467	o	9	r	r	l	m	25	3
8101992752	70.bmp	0.4240619	o	8	r	r	l	m	25	3
8101992752	60.bmp	0.4154507	o	3	r	r	l	m	25	3
8101992752	80.bmp	0.4730795	o	6	r	r	l	m	25	3
8101992752	60.bmp	0.4604756	o	8	r	r	l	m	25	3
8101992752	70.bmp	0.4363858	o	7	r	r	l	m	25	3
8101992752	0.bmp	0.4702269	o	7	r	r	l	m	25	3
8101992752	70.bmp	0.3746959	o	4	r	r	l	m	25	3
8101992752	30.bmp	0.385727	o	6	r	r	l	m	25	3
8101992752	40.bmp	0.3657749	o	2	r	r	l	m	25	3
8101992752	70.bmp	0.4930965	p	5	r	r	l	m	25	3
8101992752	20.bmp	0.8468616	o	7	r	r	l	m	25	3
8101992752	80.bmp	0.5472486	p	5	r	r	l	m	25	3
8101992752	20.bmp	0.6863844	p	9	r	r	l	m	25	3
8101992752	30.bmp	0.725595	p	5	r	r	l	m	25	3
8101992752	10.bmp	0.4806585	p	8	r	r	l	m	25	3
8101992752	30.bmp	0.7130105	p	9	r	r	l	m	25	3
8101992752	70.bmp	0.5369651	o	12	r	r	l	m	25	3
8101992752	30.bmp	0.4694816	o	3	r	r	l	m	25	3
8101992752	30.bmp	0.4976592	o	11	r	r	l	m	25	3
8101992752	20.bmp	0.5674575	p	5	r	r	l	m	25	3
8101992752	50.bmp	0.5385833	p	1	r	r	l	m	25	3
8101992752	40.bmp	0.443759	p	12	r	r	l	m	25	3
8101992752	40.bmp	0.4758828	p	3	r	r	l	m	25	3
8101992752	60.bmp	0.5066125	p	11	r	r	l	m	25	3
8101992752	30.bmp	0.9535368	p	4	r	r	l	m	25	3
8101992752	50.bmp	0.4955639	p	7	r	r	l	m	25	3
8101992752	20.bmp	0.5358668	p	2	r	r	l	m	25	3
8101992752	70.bmp	0.6951448	o	2	r	r	l	m	25	3
8101992752	30.bmp	0.5337333	o	7	r	r	l	m	25	3
8101992752	10.bmp	0.5215021	o	12	r	r	l	m	25	3
8101992752	70.bmp	0.5427427	o	11	r	r	l	m	25	3
8101992752	10.bmp	0.411165	p	2	r	r	l	m	25	3
8101992752	20.bmp	0.3360045	o	11	r	r	l	m	25	3
8101992752	20.bmp	0.4090942	p	6	r	r	l	m	25	3
8101992752	30.bmp	0.4807092	p	13	r	r	l	m	25	3
8101992752	0.bmp	0.4597744	p	10	r	r	l	m	25	3
8101992752	0.bmp	0.4444183	p	4	r	r	l	m	25	3
8101992752	60.bmp	0.6564351	o	6	r	r	l	m	25	3
8101992752	0.bmp	0.6474775	o	3	r	r	l	m	25	3
8101992752	60.bmp	0.5512099	p	5	r	r	l	m	25	3
8101992752	50.bmp	0.349598	o	6	r	r	l	m	25	3
8101992752	10.bmp	0.4574916	o	5	r	r	l	m	25	3
8101992752	80.bmp	0.3480917	p	13	r	r	l	m	25	3
8101992752	0.bmp	0.5189243	p	5	r	r	l	m	25	3
8101992752	40.bmp	0.5205316	p	13	r	r	l	m	25	3
8101992752	30.bmp	0.5560292	p	1	r	r	l	m	25	3
8101992752	20.bmp	0.4471768	p	12	r	r	l	m	25	3
8101992752	50.bmp	0.4295412	p	8	r	r	l	m	25	3
8101992752	60.bmp	0.6505837	o	13	r	r	l	m	25	3
8101992752	50.bmp	0.4910524	o	10	r	r	l	m	25	3
8101992752	70.bmp	0.3902094	o	10	r	r	l	m	25	3
8101992752	80.bmp	0.828737	o	2	r	r	l	m	25	3
8101992752	0.bmp	0.487858	p	13	r	r	l	m	25	3
8101992752	40.bmp	0.4428871	o	10	r	r	l	m	25	3
8101992752	0.bmp	0.4884084	o	12	r	r	l	m	25	3
8101992752	80.bmp	0.6827341	p	11	r	r	l	m	25	3
8101992752	80.bmp	0.5211959	p	8	r	r	l	m	25	3
8101992752	70.bmp	0.5169002	p	9	r	r	l	m	25	3
8101992752	70.bmp	0.4718022	p	13	r	r	l	m	25	3
8101992752	10.bmp	0.4826759	p	4	r	r	l	m	25	3
8101992752	40.bmp	0.8257138	p	4	r	r	l	m	25	3
8101992752	40.bmp	0.4823516	o	5	r	r	l	m	25	3
8101992752	20.bmp	0.6212061	p	8	r	r	l	m	25	3
8101992752	40.bmp	0.5843516	p	1	r	r	l	m	25	3
8101992752	0.bmp	0.4946893	p	8	r	r	l	m	25	3
8101992752	40.bmp	0.461104	p	8	r	r	l	m	25	3
8101992752	40.bmp	0.5565611	p	6	r	r	l	m	25	3
8101992752	30.bmp	0.5635068	o	10	r	r	l	m	25	3
8101992752	50.bmp	0.5820287	o	5	r	r	l	m	25	3
8101992752	30.bmp	0.6102721	o	13	r	r	l	m	25	3
8101992752	40.bmp	0.5127331	o	8	r	r	l	m	25	3
8101992752	20.bmp	0.6097562	p	12	r	r	l	m	25	3
8101992752	70.bmp	0.6262169	o	11	r	r	l	m	25	3
8101992752	80.bmp	0.6112464	o	3	r	r	l	m	25	3
8101992752	60.bmp	0.7620048	o	5	r	r	l	m	25	3
8101992752	80.bmp	0.6854324	p	7	r	r	l	m	25	3
8101992752	0.bmp	0.4751015	p	12	r	r	l	m	25	3
8101992752	80.bmp	0.6180228	o	2	r	r	l	m	25	3
8101992752	80.bmp	0.4457853	o	13	r	r	l	m	25	3
8101992752	70.bmp	0.3702499	o	7	r	r	l	m	25	3
8101992752	20.bmp	0.4901403	o	8	r	r	l	m	25	3
8101992752	60.bmp	0.5069809	o	8	r	r	l	m	25	3
8101992752	20.bmp	0.4505256	o	11	r	r	l	m	25	3
8101992752	10.bmp	0.4113116	o	3	r	r	l	m	25	3
8101992752	60.bmp	0.3798911	o	10	r	r	l	m	25	3
8101992752	10.bmp	0.3440994	o	2	r	r	l	m	25	3
8101992752	10.bmp	0.3138954	o	5	r	r	l	m	25	3
8101992752	50.bmp	0.7632989	p	13	r	r	l	m	25	3
8101992752	30.bmp	0.5962583	p	4	r	r	l	m	25	3
8101992752	0.bmp	0.505356	p	6	r	r	l	m	25	3
8101992752	10.bmp	0.5351198	o	11	r	r	l	m	25	3
8101992752	30.bmp	0.5833636	o	2	r	r	l	m	25	3
8101992752	10.bmp	0.6129665	p	7	r	r	l	m	25	3
8101992752	30.bmp	0.5296673	p	10	r	r	l	m	25	3
8101992752	20.bmp	0.4705678	p	3	r	r	l	m	25	3
8101992752	60.bmp	0.6227093	p	1	r	r	l	m	25	3
8101992752	70.bmp	0.4833154	p	13	r	r	l	m	25	3
8101992752	60.bmp	0.4088622	p	7	r	r	l	m	25	3
8101992752	0.bmp	0.413169	o	3	r	r	l	m	25	3
8101992752	40.bmp	0.7449769	o	11	r	r	l	m	25	3
8101992752	50.bmp	0.4329579	o	10	r	r	l	m	25	3
8101992752	40.bmp	0.3877007	o	9	r	r	l	m	25	3
8101992752	70.bmp	0.4310271	o	12	r	r	l	m	25	3
8101992752	60.bmp	0.4490389	o	11	r	r	l	m	25	3
8101992752	70.bmp	0.4734064	o	2	r	r	l	m	25	3
8101992752	70.bmp	0.3336328	o	3	r	r	l	m	25	3
8101992752	70.bmp	0.4164089	o	4	r	r	l	m	25	3
8101992752	0.bmp	0.4580335	o	9	r	r	l	m	25	3
8101992752	30.bmp	0.3995459	o	5	r	r	l	m	25	3
8101992752	20.bmp	0.5196257	p	6	r	r	l	m	25	3
8101992752	20.bmp	0.5669178	p	4	r	r	l	m	25	3
8101992752	30.bmp	0.6617511	p	8	r	r	l	m	25	3
8101992752	10.bmp	0.7025971	o	9	r	r	l	m	25	3
8101992752	10.bmp	0.6493586	o	4	r	r	l	m	25	3
8101992752	20.bmp	0.5246028	o	10	r	r	l	m	25	3
8101992752	0.bmp	0.6160584	p	5	r	r	l	m	25	3
8101992752	50.bmp	0.5649677	p	9	r	r	l	m	25	3
8101992752	40.bmp	0.554828	p	1	r	r	l	m	25	3
8101992752	30.bmp	0.6576678	p	11	r	r	l	m	25	3
8101992752	50.bmp	0.5616176	p	1	r	r	l	m	25	3
8101992752	20.bmp	0.570054	p	9	r	r	l	m	25	3
8101992752	40.bmp	0.4872298	o	13	r	r	l	m	25	3
8101992752	70.bmp	0.4875635	o	8	r	r	l	m	25	3
8101992752	80.bmp	0.4750237	o	12	r	r	l	m	25	3
8101992752	40.bmp	0.4997936	p	10	r	r	l	m	25	3
8101992752	80.bmp	0.5551585	p	1	r	r	l	m	25	3
8101992752	50.bmp	0.5387869	p	4	r	r	l	m	25	3
8101992752	60.bmp	0.611886	p	12	r	r	l	m	25	3
8101992752	40.bmp	0.421667	p	6	r	r	l	m	25	3
8101992752	0.bmp	0.4095595	p	8	r	r	l	m	25	3
8101992752	50.bmp	0.3024936	p	7	r	r	l	m	25	3
8101992752	20.bmp	0.2803094	o	5	r	r	l	m	25	3
8101992752	0.bmp	0.2722401	p	13	r	r	l	m	25	3
8101992752	70.bmp	0.3619173	p	1	r	r	l	m	25	3
8101992752	80.bmp	0.3522307	p	5	r	r	l	m	25	3
8101992752	30.bmp	0.4193835	p	9	r	r	l	m	25	3
8101992752	50.bmp	0.5654808	p	8	r	r	l	m	25	3
8101992752	60.bmp	0.6202634	o	13	r	r	l	m	25	3
8101992752	20.bmp	0.4718544	o	13	r	r	l	m	25	3
8101992752	70.bmp	0.528979	p	5	r	r	l	m	25	3
8101992752	10.bmp	0.4098965	o	6	r	r	l	m	25	3
8101992752	40.bmp	0.4578583	o	12	r	r	l	m	25	3
8101992752	10.bmp	0.6085399	p	1	r	r	l	m	25	3
8101992752	50.bmp	0.6124068	p	12	r	r	l	m	25	3
8101992752	50.bmp	0.6319795	o	11	r	r	l	m	25	3
8101992752	30.bmp	0.419708	p	3	r	r	l	m	25	3
8101992752	10.bmp	0.3978907	o	13	r	r	l	m	25	3
8101992752	40.bmp	0.3631035	p	2	r	r	l	m	25	3
8101992752	60.bmp	0.3753726	p	2	r	r	l	m	25	3
8101992752	0.bmp	0.3802313	o	7	r	r	l	m	25	3
8101992752	40.bmp	0.3164315	p	7	r	r	l	m	25	3
8101992752	30.bmp	0.2905031	o	12	r	r	l	m	25	3
8101992752	0.bmp	0.7841523	p	10	r	r	l	m	25	3
8101992752	70.bmp	0.7130832	p	6	r	r	l	m	25	3
8101992752	10.bmp	0.6123415	p	10	r	r	l	m	25	3
8101992752	60.bmp	0.4030835	p	4	r	r	l	m	25	3
8101992752	80.bmp	0.6294455	p	10	r	r	l	m	25	3
8101992752	60.bmp	0.3585554	o	9	r	r	l	m	25	3
8101992752	40.bmp	0.5121175	o	4	r	r	l	m	25	3
8101992752	30.bmp	0.5786468	p	1	r	r	l	m	25	3
8101992752	70.bmp	0.5830037	p	10	r	r	l	m	25	3
8101992752	80.bmp	0.5681842	o	6	r	r	l	m	25	3
8101992752	80.bmp	0.6856901	p	11	r	r	l	m	25	3
8101992752	80.bmp	0.4829794	p	8	r	r	l	m	25	3
8101992752	60.bmp	0.5156821	o	3	r	r	l	m	25	3
8101992752	80.bmp	0.6969024	o	4	r	r	l	m	25	3
8101992752	50.bmp	0.4824069	o	3	r	r	l	m	25	3
8101992752	30.bmp	0.5136803	o	6	r	r	l	m	25	3
8101992752	30.bmp	0.4386553	o	7	r	r	l	m	25	3
8101992752	50.bmp	0.4031551	o	6	r	r	l	m	25	3
8101992752	0.bmp	0.3065319	o	11	r	r	l	m	25	3
8101992752	20.bmp	0.2561553	p	2	r	r	l	m	25	3
8101992752	0.bmp	0.2990218	o	1	r	r	l	m	25	3
8101992752	60.bmp	0.4036214	p	6	r	r	l	m	25	3
8101992752	40.bmp	0.6148852	p	3	r	r	l	m	25	3
8101992752	0.bmp	0.5677293	p	2	r	r	l	m	25	3
8101992752	70.bmp	0.5181548	o	9	r	r	l	m	25	3
8101992752	20.bmp	0.5433372	p	1	r	r	l	m	25	3
8101992752	0.bmp	0.5444836	p	4	r	r	l	m	25	3
8101992752	80.bmp	0.5171111	o	9	r	r	l	m	25	3
8101992752	50.bmp	0.5753092	o	2	r	r	l	m	25	3
8101992752	10.bmp	0.5997212	o	12	r	r	l	m	25	3
8101992752	10.bmp	0.3643714	p	8	r	r	l	m	25	3
8101992752	40.bmp	0.5537896	o	5	r	r	l	m	25	3
8101992752	20.bmp	0.4412815	p	7	r	r	l	m	25	3
8101992752	20.bmp	0.7527472	q	8	l	r	l	m	25	3
8101992752	70.bmp	0.500548	q	13	l	r	l	m	25	3
8101992752	30.bmp	0.4752117	q	9	l	r	l	m	25	3
8101992752	60.bmp	0.4960105	q	10	l	r	l	m	25	3
8101992752	60.bmp	0.6000455	q	6	l	r	l	m	25	3
8101992752	70.bmp	0.513418	q	4	l	r	l	m	25	3
8101992752	50.bmp	0.4673512	w	8	l	r	l	m	25	3
8101992752	40.bmp	0.8792625	q	1	l	r	l	m	25	3
8101992752	30.bmp	0.4836434	q	1	l	r	l	m	25	3
8101992752	10.bmp	0.6663846	w	8	l	r	l	m	25	3
8101992752	0.bmp	0.5838113	w	7	l	r	l	m	25	3
8101992752	70.bmp	0.6130089	q	10	l	r	l	m	25	3
8101992752	60.bmp	0.7434521	q	7	l	r	l	m	25	3
8101992752	20.bmp	0.5687624	q	3	l	r	l	m	25	3
8101992752	10.bmp	0.8914163	w	11	l	r	l	m	25	3
8101992752	60.bmp	0.4973114	q	4	l	r	l	m	25	3
8101992752	40.bmp	0.4340728	q	10	l	r	l	m	25	3
8101992752	0.bmp	0.6275287	q	6	l	r	l	m	25	3
8101992752	70.bmp	0.4000503	w	3	l	r	l	m	25	3
8101992752	80.bmp	0.8515392	q	1	l	r	l	m	25	3
8101992752	30.bmp	0.5664911	q	6	l	r	l	m	25	3
8101992752	80.bmp	0.5245119	w	13	l	r	l	m	25	3
8101992752	20.bmp	0.5466884	w	13	l	r	l	m	25	3
8101992752	50.bmp	0.6554208	q	12	l	r	l	m	25	3
8101992752	30.bmp	0.6903075	w	4	l	r	l	m	25	3
8101992752	20.bmp	0.4646702	w	12	l	r	l	m	25	3
8101992752	10.bmp	0.7745805	q	2	l	r	l	m	25	3
8101992752	60.bmp	0.6307655	q	5	l	r	l	m	25	3
8101992752	0.bmp	0.7327465	w	12	l	r	l	m	25	3
8101992752	30.bmp	0.7718549	w	8	l	r	l	m	25	3
8101992752	10.bmp	0.5705648	w	4	l	r	l	m	25	3
8101992752	30.bmp	0.4550271	w	13	l	r	l	m	25	3
8101992752	20.bmp	0.6588574	w	6	l	r	l	m	25	3
8101992752	30.bmp	0.3648775	q	2	l	r	l	m	25	3
8101992752	50.bmp	0.4605618	q	6	l	r	l	m	25	3
8101992752	60.bmp	0.8287819	q	12	l	r	l	m	25	3
8101992752	40.bmp	0.5625976	q	4	l	r	l	m	25	3
8101992752	50.bmp	0.6148476	q	11	l	r	l	m	25	3
8101992752	80.bmp	0.5840833	q	6	l	r	l	m	25	3
8101992752	80.bmp	0.6430385	q	3	l	r	l	m	25	3
8101992752	30.bmp	0.5857269	w	5	l	r	l	m	25	3
8101992752	10.bmp	0.5700696	w	13	l	r	l	m	25	3
8101992752	40.bmp	0.4710304	w	13	l	r	l	m	25	3
8101992752	10.bmp	0.7048821	w	5	l	r	l	m	25	3
8101992752	20.bmp	0.5304088	w	7	l	r	l	m	25	3
8101992752	20.bmp	0.6247216	w	11	l	r	l	m	25	3
8101992752	40.bmp	0.5301404	w	5	l	r	l	m	25	3
8101992752	20.bmp	0.5179021	w	4	l	r	l	m	25	3
8101992752	10.bmp	0.451821	w	6	l	r	l	m	25	3
8101992752	80.bmp	0.5179788	w	4	l	r	l	m	25	3
8101992752	50.bmp	0.6001128	w	1	l	r	l	m	25	3
8101992752	80.bmp	0.7474531	w	8	l	r	l	m	25	3
8101992752	50.bmp	0.5217812	q	7	l	r	l	m	25	3
8101992752	10.bmp	0.7633962	w	12	l	r	l	m	25	3
8101992752	40.bmp	0.6996644	w	2	l	r	l	m	25	3
8101992752	20.bmp	0.8829115	w	10	l	r	l	m	25	3
8101992752	0.bmp	0.5469746	w	10	l	r	l	m	25	3
8101992752	0.bmp	0.4818387	w	9	l	r	l	m	25	3
8101992752	0.bmp	0.4899223	w	4	l	r	l	m	25	3
8101992752	10.bmp	0.8021521	q	7	l	r	l	m	25	3
8101992752	60.bmp	0.6503755	w	3	l	r	l	m	25	3
8101992752	70.bmp	0.7403413	q	2	l	r	l	m	25	3
8101992752	0.bmp	0.7914144	q	13	l	r	l	m	25	3
8101992752	60.bmp	0.8493361	q	13	l	r	l	m	25	3
8101992752	40.bmp	0.6670729	q	7	l	r	l	m	25	3
8101992752	70.bmp	0.5317812	q	8	l	r	l	m	25	3
8101992752	40.bmp	0.5787674	q	3	l	r	l	m	25	3
8101992752	20.bmp	0.7116242	w	5	l	r	l	m	25	3
8101992752	0.bmp	0.6620096	w	1	l	r	l	m	25	3
8101992752	20.bmp	0.8666866	q	9	l	r	l	m	25	3
8101992752	20.bmp	0.7623474	q	2	l	r	l	m	25	3
8101992752	80.bmp	0.6930569	w	9	l	r	l	m	25	3
8101992752	10.bmp	0.6665694	w	1	l	r	l	m	25	3
8101992752	80.bmp	0.736585	w	10	l	r	l	m	25	3
8101992752	60.bmp	0.4523649	q	9	l	r	l	m	25	3
8101992752	40.bmp	0.626926	q	8	l	r	l	m	25	3
8101992752	40.bmp	0.4630105	q	12	l	r	l	m	25	3
8101992752	70.bmp	0.4457413	q	9	l	r	l	m	25	3
8101992752	0.bmp	0.6380358	w	11	l	r	l	m	25	3
8101992752	70.bmp	2.4480809	w	6	l	r	l	m	25	3
8101992752	30.bmp	0.7265488	w	10	l	r	l	m	25	3
8101992752	0.bmp	1.0427944	w	2	l	r	l	m	25	3
8101992752	30.bmp	0.6498444	w	7	l	r	l	m	25	3
8101992752	50.bmp	0.6518809	w	10	l	r	l	m	25	3
8101992752	0.bmp	0.5108212	w	8	l	r	l	m	25	3
8101992752	80.bmp	0.5576772	w	11	l	r	l	m	25	3
8101992752	50.bmp	0.7129612	w	2	l	r	l	m	25	3
8101992752	0.bmp	0.5137895	w	5	l	r	l	m	25	3
8101992752	70.bmp	0.6186693	w	1	l	r	l	m	25	3
8101992752	40.bmp	0.52765	w	9	l	r	l	m	25	3
8101992752	70.bmp	0.4938531	w	5	l	r	l	m	25	3
8101992752	10.bmp	0.4631584	w	3	l	r	l	m	25	3
8101992752	50.bmp	0.4835673	w	9	l	r	l	m	25	3
