sbj	stim	rt	key	pos	uhnd	hndns	eye	sex	age	edu
8101992752	50.bmp	0.4894841	w	3	l	r	l	m	25	3
8101992752	80.bmp	0.4174115	w	7	l	r	l	m	25	3
8101992752	70.bmp	0.4307636	w	12	l	r	l	m	25	3
8101992752	60.bmp	0.4863122	w	11	l	r	l	m	25	3
8101992752	20.bmp	0.4363747	w	1	l	r	l	m	25	3
8101992752	40.bmp	0.5292325	w	11	l	r	l	m	25	3
8101992752	70.bmp	0.4210092	w	11	l	r	l	m	25	3
8101992752	10.bmp	0.5473729	w	10	l	r	l	m	25	3
8101992752	60.bmp	0.5991279	q	1	l	r	l	m	25	3
8101992752	60.bmp	0.5808775	q	2	l	r	l	m	25	3
8101992752	30.bmp	0.5766302	q	11	l	r	l	m	25	3
8101992752	60.bmp	0.5596612	q	8	l	r	l	m	25	3
8101992752	50.bmp	0.5733796	w	13	l	r	l	m	25	3
8101992752	30.bmp	0.5171945	w	3	l	r	l	m	25	3
8101992752	80.bmp	0.4542694	w	5	l	r	l	m	25	3
8101992752	70.bmp	0.3465212	w	7	l	r	l	m	25	3
8101992752	50.bmp	0.5311692	w	4	l	r	l	m	25	3
8101992752	80.bmp	0.3134824	w	12	l	r	l	m	25	3
8101992752	80.bmp	0.6344891	q	2	l	r	l	m	25	3
8101992752	30.bmp	0.4178028	q	12	l	r	l	m	25	3
8101992752	40.bmp	0.4776216	q	6	l	r	l	m	25	3
8101992752	50.bmp	0.4603124	q	5	l	r	l	m	25	3
8101992752	0.bmp	0.4454323	q	3	l	r	l	m	25	3
8101992752	10.bmp	0.4628939	q	9	l	r	l	m	25	3
8101992752	70.bmp	0.3702675	w	6	l	r	l	m	25	3
8101992752	60.bmp	0.7230679	w	5	l	r	l	m	25	3
8101992752	30.bmp	0.6501686	q	10	l	r	l	m	25	3
8101992752	20.bmp	0.5526146	w	11	l	r	l	m	25	3
8101992752	30.bmp	0.6532508	w	7	l	r	l	m	25	3
8101992752	10.bmp	0.679607	w	9	l	r	l	m	25	3
8101992752	20.bmp	0.6998348	w	7	l	r	l	m	25	3
8101992752	80.bmp	0.5762429	w	4	l	r	l	m	25	3
8101992752	10.bmp	0.8969692	w	13	l	r	l	m	25	3
8101992752	60.bmp	0.5010068	w	7	l	r	l	m	25	3
8101992752	80.bmp	0.4792536	w	6	l	r	l	m	25	3
8101992752	50.bmp	0.3734003	w	4	l	r	l	m	25	3
8101992752	50.bmp	0.3658781	q	11	l	r	l	m	25	3
8101992752	20.bmp	0.6682361	w	2	l	r	l	m	25	3
8101992752	20.bmp	0.6371055	q	3	l	r	l	m	25	3
8101992752	0.bmp	0.638088	w	7	l	r	l	m	25	3
8101992752	0.bmp	0.6505591	q	8	l	r	l	m	25	3
8101992752	80.bmp	0.7376534	w	11	l	r	l	m	25	3
8101992752	50.bmp	0.7581481	w	8	l	r	l	m	25	3
8101992752	0.bmp	0.6841763	q	6	l	r	l	m	25	3
8101992752	80.bmp	0.8200185	q	9	l	r	l	m	25	3
8101992752	30.bmp	0.7132353	w	1	l	r	l	m	25	3
8101992752	40.bmp	0.9210436	w	6	l	r	l	m	25	3
8101992752	40.bmp	0.6423478	q	12	l	r	l	m	25	3
8101992752	80.bmp	0.4963659	q	12	l	r	l	m	25	3
8101992752	30.bmp	0.6802203	w	12	l	r	l	m	25	3
8101992752	20.bmp	0.3937615	q	5	l	r	l	m	25	3
8101992752	0.bmp	0.6133293	w	1	l	r	l	m	25	3
8101992752	40.bmp	0.4487118	w	7	l	r	l	m	25	3
8101992752	60.bmp	0.4792733	w	8	l	r	l	m	25	3
8101992752	50.bmp	0.3779906	q	5	l	r	l	m	25	3
8101992752	30.bmp	0.5629009	w	2	l	r	l	m	25	3
8101992752	80.bmp	0.3857521	w	8	l	r	l	m	25	3
8101992752	40.bmp	0.4099779	q	11	l	r	l	m	25	3
8101992752	0.bmp	0.3937874	w	4	l	r	l	m	25	3
8101992752	60.bmp	0.394389	w	6	l	r	l	m	25	3
8101992752	0.bmp	0.4272942	w	9	l	r	l	m	25	3
8101992752	60.bmp	0.5934925	w	12	l	r	l	m	25	3
8101992752	80.bmp	0.4858953	w	5	l	r	l	m	25	3
8101992752	60.bmp	0.3772843	w	1	l	r	l	m	25	3
8101992752	10.bmp	0.4336616	w	3	l	r	l	m	25	3
8101992752	20.bmp	0.5109781	w	8	l	r	l	m	25	3
8101992752	80.bmp	0.4291682	w	2	l	r	l	m	25	3
8101992752	20.bmp	0.7244885	w	6	l	r	l	m	25	3
8101992752	60.bmp	0.5991337	w	2	l	r	l	m	25	3
8101992752	20.bmp	0.3782566	w	13	l	r	l	m	25	3
8101992752	30.bmp	0.3927439	q	4	l	r	l	m	25	3
8101992752	50.bmp	0.6790129	q	12	l	r	l	m	25	3
8101992752	70.bmp	0.4124535	q	2	l	r	l	m	25	3
8101992752	80.bmp	0.3946417	q	7	l	r	l	m	25	3
8101992752	70.bmp	0.4222404	q	1	l	r	l	m	25	3
8101992752	40.bmp	0.4596189	q	13	l	r	l	m	25	3
8101992752	50.bmp	0.37915	q	13	l	r	l	m	25	3
8101992752	70.bmp	0.466631	w	4	l	r	l	m	25	3
8101992752	60.bmp	0.2784881	q	9	l	r	l	m	25	3
8101992752	30.bmp	0.374358	q	9	l	r	l	m	25	3
8101992752	40.bmp	0.5100963	q	9	l	r	l	m	25	3
8101992752	0.bmp	0.700247	w	11	l	r	l	m	25	3
8101992752	50.bmp	0.5542938	q	9	l	r	l	m	25	3
8101992752	10.bmp	0.3820322	q	11	l	r	l	m	25	3
8101992752	40.bmp	0.5085123	q	3	l	r	l	m	25	3
8101992752	10.bmp	0.4039631	w	5	l	r	l	m	25	3
8101992752	10.bmp	0.3926815	w	6	l	r	l	m	25	3
8101992752	70.bmp	0.3834227	q	11	l	r	l	m	25	3
8101992752	70.bmp	0.4355382	w	12	l	r	l	m	25	3
8101992752	50.bmp	0.4976626	w	1	l	r	l	m	25	3
8101992752	0.bmp	0.6288664	w	3	l	r	l	m	25	3
8101992752	40.bmp	0.532666	w	5	l	r	l	m	25	3
8101992752	40.bmp	0.447202	w	2	l	r	l	m	25	3
8101992752	30.bmp	0.5080988	w	11	l	r	l	m	25	3
8101992752	60.bmp	0.4499438	w	11	l	r	l	m	25	3
8101992752	50.bmp	0.445526	q	2	l	r	l	m	25	3
8101992752	70.bmp	0.4906044	w	8	l	r	l	m	25	3
8101992752	70.bmp	0.4175682	w	3	l	r	l	m	25	3
8101992752	70.bmp	0.2880398	q	5	l	r	l	m	25	3
8101992752	0.bmp	0.3476723	q	10	l	r	l	m	25	3
8101992752	20.bmp	0.4560418	w	4	l	r	l	m	25	3
8101992752	50.bmp	0.5522408	q	3	l	r	l	m	25	3
8101992752	80.bmp	0.4536231	q	3	l	r	l	m	25	3
8101992752	50.bmp	0.5967322	w	10	l	r	l	m	25	3
8101992752	10.bmp	0.5601734	q	1	l	r	l	m	25	3
8101992752	20.bmp	0.5129645	q	10	l	r	l	m	25	3
8101992752	20.bmp	0.4332573	q	9	l	r	l	m	25	3
8101992752	30.bmp	0.5671651	w	5	l	r	l	m	25	3
8101992752	10.bmp	0.5941506	w	4	l	r	l	m	25	3
8101992752	70.bmp	0.8701803	w	13	l	r	l	m	25	3
8101992752	30.bmp	0.658259	w	13	l	r	l	m	25	3
8101992752	60.bmp	0.3993714	q	10	l	r	l	m	25	3
8101992752	10.bmp	0.5174037	q	12	l	r	l	m	25	3
8101992752	40.bmp	0.7264806	q	4	l	r	l	m	25	3
8101992752	30.bmp	0.46073	q	3	l	r	l	m	25	3
8101992752	40.bmp	0.6122537	w	1	l	r	l	m	25	3
8101992752	30.bmp	0.6439767	w	8	l	r	l	m	25	3
8101992752	80.bmp	0.672683	q	1	l	r	l	m	25	3
8101992752	60.bmp	0.5779376	w	4	l	r	l	m	25	3
8101992752	10.bmp	0.6530649	q	2	l	r	l	m	25	3
8101992752	60.bmp	0.6077133	w	13	l	r	l	m	25	3
8101992752	80.bmp	0.624036	q	13	l	r	l	m	25	3
8101992752	0.bmp	0.4296229	q	2	l	r	l	m	25	3
8101992752	10.bmp	0.4611506	w	7	l	r	l	m	25	3
8101992752	20.bmp	0.8657543	q	12	l	r	l	m	25	3
8101992752	30.bmp	0.4800963	q	6	l	r	l	m	25	3
8101992752	40.bmp	0.5102695	w	8	l	r	l	m	25	3
8101992752	40.bmp	0.3892211	q	10	l	r	l	m	25	3
8101992752	0.bmp	0.7795671	q	13	l	r	l	m	25	3
8101992752	0.bmp	0.5995022	w	5	l	r	l	m	25	3
8101992752	10.bmp	0.6568022	w	8	l	r	l	m	25	3
8101992752	20.bmp	0.6685599	w	1	l	r	l	m	25	3
8101992752	50.bmp	0.8152824	q	6	l	r	l	m	25	3
8101992752	70.bmp	0.694887	q	10	l	r	l	m	25	3
8101992752	70.bmp	0.4788073	q	9	l	r	l	m	25	3
8101992752	10.bmp	0.5419997	w	10	l	r	l	m	25	3
8101992752	70.bmp	0.5466552	q	7	l	r	l	m	25	3
8101992752	80.bmp	0.6007259	w	10	l	r	l	m	25	3
8101992752	0.bmp	0.612482	q	12	l	r	l	m	25	3
8101992752	60.bmp	0.5833803	q	3	l	r	l	m	25	3
8101992752	50.bmp	0.9467072	q	7	l	r	l	m	25	3
8101992752	30.bmp	0.8486937	q	10	l	r	l	m	25	3
8101992752	60.bmp	0.5566509	q	3	l	r	l	m	25	3
8101992752	60.bmp	0.6974946	w	12	l	r	l	m	25	3
8101992752	80.bmp	0.8628388	w	6	l	r	l	m	25	3
8101992752	60.bmp	0.5404384	w	4	l	r	l	m	25	3
8101992752	20.bmp	0.5924999	w	12	l	r	l	m	25	3
8101992752	60.bmp	0.8097187	w	11	l	r	l	m	25	3
8101992752	20.bmp	0.5969465	q	7	l	r	l	m	25	3
8101992752	70.bmp	0.6542618	q	8	l	r	l	m	25	3
8101992752	80.bmp	0.4880334	q	3	l	r	l	m	25	3
8101992752	20.bmp	0.9236866	w	13	l	r	l	m	25	3
8101992752	40.bmp	0.6926951	q	9	l	r	l	m	25	3
8101992752	70.bmp	0.66596	q	3	l	r	l	m	25	3
8101992752	0.bmp	0.6687452	w	6	l	r	l	m	25	3
8101992752	40.bmp	0.6455493	q	3	l	r	l	m	25	3
8101992752	50.bmp	0.6568944	w	2	l	r	l	m	25	3
8101992752	20.bmp	0.5722678	w	9	l	r	l	m	25	3
8101992752	30.bmp	0.6056506	q	8	l	r	l	m	25	3
8101992752	70.bmp	0.6457502	q	12	l	r	l	m	25	3
8101992752	0.bmp	0.4631982	q	7	l	r	l	m	25	3
8101992752	30.bmp	0.7046103	w	2	l	r	l	m	25	3
8101992752	20.bmp	0.6726096	w	11	l	r	l	m	25	3
8101992752	20.bmp	0.6304296	w	5	l	r	l	m	25	3
8101992752	20.bmp	0.6102218	w	4	l	r	l	m	25	3
8101992752	10.bmp	0.4527732	w	11	l	r	l	m	25	3
8101992752	20.bmp	0.6071166	w	10	l	r	l	m	25	3
8101992752	50.bmp	0.5942916	w	13	l	r	l	m	25	3
8101992752	80.bmp	0.6238894	w	8	l	r	l	m	25	3
8101992752	80.bmp	0.5334566	w	13	l	r	l	m	25	3
8101992752	0.bmp	0.4413542	w	9	l	r	l	m	25	3
8101992752	50.bmp	0.7303276	q	4	l	r	l	m	25	3
8101992752	80.bmp	1.1551273	q	7	l	r	l	m	25	3
8101992752	10.bmp	0.6622424	w	9	l	r	l	m	25	3
8101992752	10.bmp	0.7995718	q	7	l	r	l	m	25	3
8101992752	40.bmp	1.1274224	w	13	l	r	l	m	25	3
8101992752	50.bmp	0.7015258	q	3	l	r	l	m	25	3
8101992752	10.bmp	0.6796158	w	2	l	r	l	m	25	3
8101992752	30.bmp	1.0370707	w	12	l	r	l	m	25	3
8101992752	30.bmp	0.5709985	q	5	l	r	l	m	25	3
8101992752	10.bmp	0.5040004	w	1	l	r	l	m	25	3
8101992752	10.bmp	0.4603536	w	6	l	r	l	m	25	3
8101992752	70.bmp	0.5899048	w	2	l	r	l	m	25	3
8101992752	20.bmp	0.8872565	q	8	l	r	l	m	25	3
8101992752	70.bmp	0.6775332	q	7	l	r	l	m	25	3
8101992752	50.bmp	0.5722197	w	6	l	r	l	m	25	3
8101992752	50.bmp	0.7308533	w	12	l	r	l	m	25	3
8101992752	60.bmp	0.7811722	q	6	l	r	l	m	25	3
8101992752	40.bmp	0.5955871	q	12	l	r	l	m	25	3
8101992752	80.bmp	0.6567937	q	5	l	r	l	m	25	3
8101992752	80.bmp	0.6919153	w	1	l	r	l	m	25	3
8101992752	0.bmp	0.8613123	w	1	l	r	l	m	25	3
8101992752	30.bmp	0.8030602	w	4	l	r	l	m	25	3
8101992752	70.bmp	0.6517474	q	13	l	r	l	m	25	3
8101992752	70.bmp	0.6053622	q	6	l	r	l	m	25	3
8101992752	20.bmp	0.6312062	w	1	l	r	l	m	25	3
8101992752	40.bmp	0.6044244	w	10	l	r	l	m	25	3
8101992752	20.bmp	0.6674825	w	6	l	r	l	m	25	3
8101992752	80.bmp	0.6996716	q	4	l	r	l	m	25	3
8101992752	40.bmp	0.6451405	w	5	l	r	l	m	25	3
8101992752	30.bmp	0.5846671	q	13	l	r	l	m	25	3
8101992752	30.bmp	0.5095446	q	3	l	r	l	m	25	3
8101992752	70.bmp	0.5191568	q	5	l	r	l	m	25	3
8101992752	50.bmp	0.5899394	q	11	l	r	l	m	25	3
8101992752	40.bmp	0.7941759	q	4	l	r	l	m	25	3
8101992752	10.bmp	0.3604707	w	13	l	r	l	m	25	3
8101992752	80.bmp	0.7328722	q	10	l	r	l	m	25	3
8101992752	0.bmp	0.5685348	q	4	l	r	l	m	25	3
8101992752	70.bmp	0.4508942	w	1	l	r	l	m	25	3
8101992752	50.bmp	0.397243	q	10	l	r	l	m	25	3
8101992752	30.bmp	0.6321649	q	6	l	r	l	m	25	3
8101992752	20.bmp	0.6442008	w	3	l	r	l	m	25	3
8101992752	80.bmp	0.5231495	q	12	l	r	l	m	25	3
8101992752	10.bmp	0.6065115	w	10	l	r	l	m	25	3
8101992752	50.bmp	0.5628118	q	9	l	r	l	m	25	3
8101992752	0.bmp	0.6852084	q	8	l	r	l	m	25	3
8101992752	60.bmp	0.4362481	q	13	l	r	l	m	25	3
8101992752	80.bmp	0.5657608	w	11	l	r	l	m	25	3
8101992752	10.bmp	0.6332637	q	3	l	r	l	m	25	3
8101992752	50.bmp	0.4967861	q	7	l	r	l	m	25	3
8101992752	70.bmp	0.4486384	w	9	l	r	l	m	25	3
8101992752	60.bmp	0.6285476	w	10	l	r	l	m	25	3
8101992752	20.bmp	0.7630068	w	2	l	r	l	m	25	3
8101992752	0.bmp	0.4512958	w	3	l	r	l	m	25	3
8101992752	80.bmp	0.4777158	w	2	l	r	l	m	25	3
8101992752	10.bmp	0.5137272	w	4	l	r	l	m	25	3
8101992752	30.bmp	0.6437024	q	11	l	r	l	m	25	3
8101992752	60.bmp	0.6500935	q	1	l	r	l	m	25	3
8101992752	10.bmp	0.6636908	w	8	l	r	l	m	25	3
8101992752	0.bmp	0.6371844	q	5	l	r	l	m	25	3
8101992752	50.bmp	0.6719397	w	1	l	r	l	m	25	3
8101992752	60.bmp	0.5237997	w	9	l	r	l	m	25	3
8101992752	60.bmp	0.41063	w	5	l	r	l	m	25	3
8101992752	10.bmp	0.5606326	w	12	l	r	l	m	25	3
8101992752	70.bmp	0.5772013	w	4	l	r	l	m	25	3
8101992752	60.bmp	0.6081546	w	8	l	r	l	m	25	3
8101992752	0.bmp	0.6125028	w	12	l	r	l	m	25	3
8101992752	70.bmp	0.6834863	w	10	l	r	l	m	25	3
8101992752	80.bmp	0.5078199	w	9	l	r	l	m	25	3
8101992752	40.bmp	0.3974738	w	8	l	r	l	m	25	3
8101992752	40.bmp	0.6290681	w	1	l	r	l	m	25	3
8101992752	50.bmp	0.3624901	w	8	l	r	l	m	25	3
8101992752	50.bmp	0.4445307	w	5	l	r	l	m	25	3
8101992752	60.bmp	0.3753276	w	7	l	r	l	m	25	3
8101992752	30.bmp	0.3633577	w	7	l	r	l	m	25	3
8101992752	60.bmp	0.4174541	w	2	l	r	l	m	25	3
8101992752	30.bmp	0.3177078	w	9	l	r	l	m	25	3
8101992752	0.bmp	0.3270822	w	11	l	r	l	m	25	3
8101992752	40.bmp	0.3540798	q	2	l	r	l	m	25	3
8101992752	40.bmp	0.6539971	q	6	l	r	l	m	25	3
8101992752	0.bmp	0.6803433	w	10	l	r	l	m	25	3
8101992752	0.bmp	0.5914792	q	2	l	r	l	m	25	3
8101992752	40.bmp	0.3491582	w	7	l	r	l	m	25	3
8101992752	40.bmp	0.6089784	w	11	l	r	l	m	25	3
8101992752	10.bmp	0.538154	w	5	l	r	l	m	25	3
8101992752	30.bmp	0.4835404	w	1	l	r	l	m	25	3
8101992752	70.bmp	0.484346	w	11	l	r	l	m	25	3
8101992752	0.bmp	0.5076608	q	13	l	r	l	m	25	3
8101992752	60.bmp	0.6638931	q	10	l	r	l	m	25	3
8101992752	0.bmp	0.4389375	w	3	l	r	l	m	25	3
8101992752	50.bmp	0.4888902	w	9	l	r	l	m	25	3
8101992752	70.bmp	0.4142487	q	11	l	r	l	m	25	3
8101992752	80.bmp	0.5330672	q	11	l	r	l	m	25	3
8101992752	60.bmp	0.6720237	q	1	l	r	l	m	25	3
8101992752	80.bmp	0.5833057	q	5	l	r	l	m	25	3
8101992752	20.bmp	0.7780062	q	3	l	r	l	m	25	3
8101992752	10.bmp	0.4001623	q	12	l	r	l	m	25	3
8101992752	70.bmp	0.4611364	q	7	l	r	l	m	25	3
8101992752	30.bmp	0.4660647	q	1	l	r	l	m	25	3
8101992752	20.bmp	0.5726561	w	5	l	r	l	m	25	3
8101992752	30.bmp	0.4633814	w	3	l	r	l	m	25	3
8101992752	50.bmp	0.5012652	q	8	l	r	l	m	25	3
8101992752	60.bmp	0.6927904	q	7	l	r	l	m	25	3
8101992752	40.bmp	0.5501627	w	11	l	r	l	m	25	3
8101992752	10.bmp	0.5257223	q	7	l	r	l	m	25	3
8101992752	60.bmp	0.5478907	q	5	l	r	l	m	25	3
8101992752	50.bmp	0.5192008	q	3	l	r	l	m	25	3
8101992752	10.bmp	0.4364091	q	3	l	r	l	m	25	3
8101992752	30.bmp	0.5533175	w	11	l	r	l	m	25	3
8101992752	20.bmp	0.6068153	w	10	l	r	l	m	25	3
8101992752	0.bmp	0.7728217	q	4	l	r	l	m	25	3
8101992752	0.bmp	0.6657337	q	10	l	r	l	m	25	3
8101992752	60.bmp	0.4977342	q	9	l	r	l	m	25	3
8101992752	70.bmp	0.5459918	q	13	l	r	l	m	25	3
8101992752	70.bmp	0.5064362	q	10	l	r	l	m	25	3
8101992752	30.bmp	0.5777588	w	13	l	r	l	m	25	3
8101992752	30.bmp	0.3311061	q	9	l	r	l	m	25	3
8101992752	30.bmp	0.3987821	q	8	l	r	l	m	25	3
8101992752	10.bmp	0.329487	q	11	l	r	l	m	25	3
8101992752	10.bmp	0.5147759	q	10	l	r	l	m	25	3
8101992752	30.bmp	0.3805366	w	6	l	r	l	m	25	3
8101992752	50.bmp	0.7588634	w	12	l	r	l	m	25	3
8101992752	20.bmp	0.7538065	w	2	l	r	l	m	25	3
8101992752	20.bmp	0.5575097	w	1	l	r	l	m	25	3
8101992752	0.bmp	0.674262	w	6	l	r	l	m	25	3
8101992752	70.bmp	0.4229608	q	1	l	r	l	m	25	3
8101992752	20.bmp	0.3897901	w	6	l	r	l	m	25	3
8101992752	20.bmp	0.8327343	q	11	l	r	l	m	25	3
8101992752	70.bmp	0.6245657	q	9	l	r	l	m	25	3
8101992752	40.bmp	0.555492	q	6	l	r	l	m	25	3
8101992752	30.bmp	0.4760304	q	7	l	r	l	m	25	3
8101992752	30.bmp	0.7112743	q	12	l	r	l	m	25	3
8101992752	80.bmp	0.4370837	q	4	l	r	l	m	25	3
8101992752	20.bmp	0.5918097	w	8	l	r	l	m	25	3
8101992752	0.bmp	0.4455671	q	12	l	r	l	m	25	3
8101992752	30.bmp	0.6363857	q	10	l	r	l	m	25	3
8101992752	60.bmp	0.6937757	q	13	l	r	l	m	25	3
8101992752	30.bmp	0.486156	q	4	l	r	l	m	25	3
8101992752	0.bmp	0.598525	q	13	l	r	l	m	25	3
8101992752	40.bmp	0.6748713	q	7	l	r	l	m	25	3
8101992752	80.bmp	0.5001879	q	9	l	r	l	m	25	3
8101992752	60.bmp	0.4305096	q	12	l	r	l	m	25	3
8101992752	50.bmp	0.3618391	q	4	l	r	l	m	25	3
8101992752	10.bmp	0.3472674	q	4	l	r	l	m	25	3
8101992752	70.bmp	0.3143769	q	4	l	r	l	m	25	3
8101992752	20.bmp	0.4900518	q	9	l	r	l	m	25	3
8101992752	70.bmp	0.3560892	w	2	l	r	l	m	25	3
8101992752	20.bmp	0.3391024	q	4	l	r	l	m	25	3
8101992752	40.bmp	0.5362249	q	12	l	r	l	m	25	3
8101992752	10.bmp	0.6434204	w	1	l	r	l	m	25	3
8101992752	80.bmp	1.0363641	q	8	l	r	l	m	25	3
8101992752	30.bmp	0.5999118	q	2	l	r	l	m	25	3
8101992752	60.bmp	0.4922343	w	4	l	r	l	m	25	3
8101992752	10.bmp	0.6568058	q	8	l	r	l	m	25	3
8101992752	0.bmp	0.5003809	q	1	l	r	l	m	25	3
8101992752	50.bmp	0.6273248	q	7	l	r	l	m	25	3
8101992752	60.bmp	0.5772941	q	6	l	r	l	m	25	3
8101992752	20.bmp	0.4771052	q	7	l	r	l	m	25	3
8101992752	70.bmp	0.597655	w	5	l	r	l	m	25	3
8101992752	70.bmp	0.583949	q	8	l	r	l	m	25	3
8101992752	40.bmp	0.5147408	q	5	l	r	l	m	25	3
8101992752	40.bmp	0.6550425	w	2	l	r	l	m	25	3
8101992752	10.bmp	0.4265713	w	13	l	r	l	m	25	3
8101992752	50.bmp	0.4870833	w	13	l	r	l	m	25	3
8101992752	10.bmp	0.3459707	q	9	l	r	l	m	25	3
8101992752	0.bmp	0.4059541	q	9	l	r	l	m	25	3
8101992752	70.bmp	0.5258834	q	12	l	r	l	m	25	3
8101992752	40.bmp	0.5934361	w	1	l	r	l	m	25	3
8101992752	40.bmp	0.5755258	q	4	l	r	l	m	25	3
8101992752	50.bmp	0.4629676	q	1	l	r	l	m	25	3
8101992752	10.bmp	0.3481658	w	2	l	r	l	m	25	3
8101992752	30.bmp	0.3106153	w	5	l	r	l	m	25	3
8101992752	0.bmp	0.5261977	w	5	l	r	l	m	25	3
8101992752	0.bmp	0.2013151	q	11	l	r	l	m	25	3
8101992752	20.bmp	0.5492428	w	12	l	r	l	m	25	3
8101992752	80.bmp	0.3775625	w	13	l	r	l	m	25	3
8101992752	0.bmp	0.5788099	w	8	l	r	l	m	25	3
8101992752	50.bmp	0.5493629	q	6	l	r	l	m	25	3
8101992752	20.bmp	0.4704873	w	13	l	r	l	m	25	3
8101992752	40.bmp	0.7042127	w	3	l	r	l	m	25	3
8101992752	40.bmp	0.4779589	w	8	l	r	l	m	25	3
8101992752	80.bmp	0.5761852	w	1	l	r	l	m	25	3
8101992752	40.bmp	0.4706018	w	9	l	r	l	m	25	3
8101992752	70.bmp	0.6015149	w	6	l	r	l	m	25	3
8101992752	40.bmp	0.5328003	q	10	l	r	l	m	25	3
8101992752	10.bmp	0.8379849	w	5	l	r	l	m	25	3
8101992752	10.bmp	0.5899436	w	6	l	r	l	m	25	3
8101992752	50.bmp	0.7073074	q	11	l	r	l	m	25	3
8101992752	70.bmp	0.6562271	q	3	l	r	l	m	25	3
8101992752	50.bmp	0.6517244	w	10	l	r	l	m	25	3
8101992752	80.bmp	0.6709945	q	7	l	r	l	m	25	3
8101992752	80.bmp	0.7045286	w	10	l	r	l	m	25	3
8101992752	80.bmp	0.7464962	q	2	l	r	l	m	25	3
8101992752	80.bmp	0.6444847	q	6	l	r	l	m	25	3
8101992752	60.bmp	0.528683	q	8	l	r	l	m	25	3
8101992752	80.bmp	0.5534294	q	12	l	r	l	m	25	3
8101992752	60.bmp	0.4782506	q	11	l	r	l	m	25	3
8101992752	50.bmp	0.5761026	q	2	l	r	l	m	25	3
8101992752	60.bmp	0.3939073	q	3	l	r	l	m	25	3
8101992752	80.bmp	0.3836201	q	3	l	r	l	m	25	3
8101992752	60.bmp	0.5086696	q	2	l	r	l	m	25	3
8101992752	50.bmp	0.5610213	q	5	l	r	l	m	25	3
8101992752	0.bmp	0.5560957	q	7	l	r	l	m	25	3
8101992752	40.bmp	0.5281359	q	13	l	r	l	m	25	3
8101992752	0.bmp	0.4856816	q	2	l	r	l	m	25	3
