sbj,stm,rt,key,pos,uhnd,hndns,eye,sex,age,edu
8101992751,60.bmp,0.4373813,q,6,l,r,r,m,23,3
8101992751,70.bmp,0.9914107,w,10,l,r,r,m,23,3
8101992751,30.bmp,1.72775,q,12,l,r,r,m,23,3
8101992751,50.bmp,0.7134918,w,3,l,r,r,m,23,3
8101992751,30.bmp,0.7063112,w,13,l,r,r,m,23,3
8101992751,20.bmp,1.138118,q,4,l,r,r,m,23,3
8101992751,60.bmp,0.5904804,w,8,l,r,r,m,23,3
8101992751,10.bmp,1.1294167,q,13,l,r,r,m,23,3
8101992751,40.bmp,0.8401499,q,9,l,r,r,m,23,3
8101992751,0.bmp,1.4908263,w,1,l,r,r,m,23,3
8101992751,50.bmp,0.8754741,q,9,l,r,r,m,23,3
8101992751,50.bmp,0.7849556,w,13,l,r,r,m,23,3
8101992751,60.bmp,0.5519567,q,7,l,r,r,m,23,3
8101992751,40.bmp,0.4076889,w,5,l,r,r,m,23,3
8101992751,50.bmp,0.523347,q,4,l,r,r,m,23,3
8101992751,80.bmp,0.635088,q,2,l,r,r,m,23,3
8101992751,30.bmp,0.9126914,w,8,l,r,r,m,23,3
8101992751,10.bmp,0.8673353,q,9,l,r,r,m,23,3
8101992751,60.bmp,1.0001699,w,11,l,r,r,m,23,3
8101992751,0.bmp,1.2537377,q,7,l,r,r,m,23,3
8101992751,10.bmp,1.0948837,w,11,l,r,r,m,23,3
8101992751,70.bmp,1.2054097,w,6,l,r,r,m,23,3
8101992751,40.bmp,1.0022528,q,7,l,r,r,m,23,3
8101992751,30.bmp,1.0231432,w,3,l,r,r,m,23,3
8101992751,80.bmp,0.91476,q,3,l,r,r,m,23,3
8101992751,30.bmp,0.6385657,w,6,l,r,r,m,23,3
8101992751,80.bmp,0.8089291,q,6,l,r,r,m,23,3
8101992751,70.bmp,0.7498852,q,12,l,r,r,m,23,3
8101992751,70.bmp,0.7026382,w,3,l,r,r,m,23,3
8101992751,50.bmp,0.9202128,w,1,l,r,r,m,23,3
8101992751,10.bmp,0.8844163,w,5,l,r,r,m,23,3
8101992751,0.bmp,0.7557643,w,2,l,r,r,m,23,3
8101992751,10.bmp,0.5752655,w,1,l,r,r,m,23,3
8101992751,80.bmp,0.705718,q,1,l,r,r,m,23,3
8101992751,10.bmp,0.8077269,w,8,l,r,r,m,23,3
8101992751,70.bmp,0.5767331,q,5,l,r,r,m,23,3
8101992751,40.bmp,0.6571453,w,13,l,r,r,m,23,3
8101992751,60.bmp,1.0716579,w,1,l,r,r,m,23,3
8101992751,40.bmp,0.5357373,w,1,l,r,r,m,23,3
8101992751,40.bmp,0.6093336,w,10,l,r,r,m,23,3
8101992751,0.bmp,0.8754159,w,4,l,r,r,m,23,3
8101992751,60.bmp,0.7605486,q,10,l,r,r,m,23,3
8101992751,30.bmp,0.6583324,w,1,l,r,r,m,23,3
8101992751,10.bmp,0.758006,q,2,l,r,r,m,23,3
8101992751,20.bmp,0.8350946,w,10,l,r,r,m,23,3
8101992751,60.bmp,1.1960671,q,12,l,r,r,m,23,3
8101992751,50.bmp,0.6894971,q,12,l,r,r,m,23,3
8101992751,30.bmp,0.819808,w,4,l,r,r,m,23,3
8101992751,20.bmp,0.6588813,w,1,l,r,r,m,23,3
8101992751,10.bmp,0.5884988,w,6,l,r,r,m,23,3
8101992751,60.bmp,0.6585758,q,9,l,r,r,m,23,3
8101992751,50.bmp,0.7965924,w,5,l,r,r,m,23,3
8101992751,60.bmp,0.7854885,q,13,l,r,r,m,23,3
8101992751,50.bmp,0.700266,w,6,l,r,r,m,23,3
8101992751,50.bmp,1.025296,q,7,l,r,r,m,23,3
8101992751,20.bmp,1.2661159,w,11,l,r,r,m,23,3
8101992751,30.bmp,1.2096267,q,2,l,r,r,m,23,3
8101992751,50.bmp,1.5603188,q,8,l,r,r,m,23,3
8101992751,70.bmp,1.3452486,w,11,l,r,r,m,23,3
8101992751,0.bmp,0.8010136,q,9,l,r,r,m,23,3
8101992751,70.bmp,0.947694,w,8,l,r,r,m,23,3
8101992751,70.bmp,0.8947603,q,7,l,r,r,m,23,3
8101992751,30.bmp,0.9633267,q,11,l,r,r,m,23,3
8101992751,80.bmp,0.4326529,w,7,l,r,r,m,23,3
8101992751,20.bmp,0.7646955,q,3,l,r,r,m,23,3
8101992751,70.bmp,0.7897852,q,4,l,r,r,m,23,3
8101992751,20.bmp,0.4225531,q,6,l,r,r,m,23,3
8101992751,60.bmp,0.5184779,w,3,l,r,r,m,23,3
8101992751,20.bmp,0.5577744,q,9,l,r,r,m,23,3
8101992751,40.bmp,0.7578775,w,12,l,r,r,m,23,3
8101992751,10.bmp,0.6531038,q,4,l,r,r,m,23,3
8101992751,10.bmp,0.4678612,w,12,l,r,r,m,23,3
8101992751,80.bmp,0.5963816,q,4,l,r,r,m,23,3
8101992751,10.bmp,0.6987033,w,3,l,r,r,m,23,3
8101992751,80.bmp,0.9050821,q,8,l,r,r,m,23,3
8101992751,70.bmp,0.664607,q,9,l,r,r,m,23,3
8101992751,40.bmp,0.8089994,w,4,l,r,r,m,23,3
8101992751,40.bmp,0.5565772,q,6,l,r,r,m,23,3
8101992751,80.bmp,0.8820175,q,11,l,r,r,m,23,3
8101992751,50.bmp,1.0134936,w,10,l,r,r,m,23,3
8101992751,80.bmp,0.8944231,q,10,l,r,r,m,23,3
8101992751,0.bmp,0.8628843,w,13,l,r,r,m,23,3
8101992751,50.bmp,1.004565,w,2,l,r,r,m,23,3
8101992751,50.bmp,0.7151225,q,11,l,r,r,m,23,3
8101992751,80.bmp,0.6963613,q,5,l,r,r,m,23,3
8101992751,30.bmp,0.8250281,w,5,l,r,r,m,23,3
8101992751,0.bmp,0.7291517,w,5,l,r,r,m,23,3
8101992751,80.bmp,0.6319185,q,13,l,r,r,m,23,3
8101992751,40.bmp,0.9143169,q,11,l,r,r,m,23,3
8101992751,70.bmp,0.7838539,q,13,l,r,r,m,23,3
8101992751,30.bmp,0.6880253,w,7,l,r,r,m,23,3
8101992751,20.bmp,0.8202042,w,7,l,r,r,m,23,3
8101992751,60.bmp,0.762755,q,4,l,r,r,m,23,3
8101992751,20.bmp,0.6958396,w,12,l,r,r,m,23,3
8101992751,0.bmp,0.8928085,q,3,l,r,r,m,23,3
8101992751,50.bmp,0.6456991,p,6,r,r,r,m,23,3
8101992751,80.bmp,0.7736619,p,3,r,r,r,m,23,3
8101992751,30.bmp,0.8050931,p,3,r,r,r,m,23,3
8101992751,0.bmp,0.9103121,o,6,r,r,r,m,23,3
8101992751,50.bmp,0.9005525,p,1,r,r,r,m,23,3
8101992751,70.bmp,0.789237,o,5,r,r,r,m,23,3
8101992751,70.bmp,0.9589659,p,7,r,r,r,m,23,3
8101992751,20.bmp,0.8138011,o,8,r,r,r,m,23,3
8101992751,80.bmp,0.8991846,o,7,r,r,r,m,23,3
8101992751,60.bmp,1.0000927,o,11,r,r,r,m,23,3
8101992751,30.bmp,0.8469956,p,11,r,r,r,m,23,3
8101992751,80.bmp,0.917888,p,6,r,r,r,m,23,3
8101992751,80.bmp,0.733261,o,10,r,r,r,m,23,3
8101992751,20.bmp,0.8095204,p,12,r,r,r,m,23,3
8101992751,20.bmp,0.6534734,o,6,r,r,r,m,23,3
8101992751,70.bmp,0.9030577,o,10,r,r,r,m,23,3
8101992751,80.bmp,1.0991172,p,4,r,r,r,m,23,3
8101992751,30.bmp,1.221276,o,7,r,r,r,m,23,3
8101992751,0.bmp,0.746037,p,1,r,r,r,m,23,3
8101992751,40.bmp,0.8573236,p,4,r,r,r,m,23,3
8101992751,0.bmp,0.6437288,p,4,r,r,r,m,23,3
8101992751,30.bmp,0.8668807,o,6,r,r,r,m,23,3
8101992751,20.bmp,0.7574097,p,2,r,r,r,m,23,3
8101992751,20.bmp,0.6639989,p,1,r,r,r,m,23,3
8101992751,40.bmp,0.6691579,o,11,r,r,r,m,23,3
8101992751,80.bmp,0.8141298,o,13,r,r,r,m,23,3
8101992751,60.bmp,0.75396,o,8,r,r,r,m,23,3
8101992751,70.bmp,0.7601032,o,9,r,r,r,m,23,3
8101992751,30.bmp,0.9813751,o,10,r,r,r,m,23,3
8101992751,60.bmp,0.8314773,p,1,r,r,r,m,23,3
8101992751,30.bmp,0.8276622,p,5,r,r,r,m,23,3
8101992751,30.bmp,1.0866323,p,12,r,r,r,m,23,3
8101992751,0.bmp,0.7169839,o,8,r,r,r,m,23,3
8101992751,40.bmp,1.4803872,p,7,r,r,r,m,23,3
8101992751,60.bmp,0.8051918,o,13,r,r,r,m,23,3
8101992751,30.bmp,4.6937233,o,8,r,r,r,m,23,3
8101992751,60.bmp,1.2075995,p,9,r,r,r,m,23,3
8101992751,0.bmp,0.978734,o,13,r,r,r,m,23,3
8101992751,40.bmp,1.5976075,p,6,r,r,r,m,23,3
8101992751,50.bmp,1.0270653,p,5,r,r,r,m,23,3
8101992751,70.bmp,1.2962646,p,1,r,r,r,m,23,3
8101992751,30.bmp,1.0062814,o,1,r,r,r,m,23,3
8101992751,40.bmp,0.993749,p,3,r,r,r,m,23,3
8101992751,20.bmp,1.572792,p,4,r,r,r,m,23,3
8101992751,10.bmp,1.0162503,o,1,r,r,r,m,23,3
8101992751,60.bmp,1.2437675,p,6,r,r,r,m,23,3
8101992751,0.bmp,0.9275603,o,3,r,r,r,m,23,3
8101992751,70.bmp,0.9029903,p,13,r,r,r,m,23,3
8101992751,40.bmp,0.944945,o,13,r,r,r,m,23,3
8101992751,0.bmp,1.0811409,p,7,r,r,r,m,23,3
8101992751,10.bmp,1.0051675,o,9,r,r,r,m,23,3
8101992751,50.bmp,0.9386389,p,12,r,r,r,m,23,3
8101992751,0.bmp,0.9265195,o,12,r,r,r,m,23,3
8101992751,60.bmp,0.893823,p,2,r,r,r,m,23,3
8101992751,10.bmp,1.0904721,p,3,r,r,r,m,23,3
8101992751,20.bmp,0.9128172,p,9,r,r,r,m,23,3
8101992751,10.bmp,1.1556929,p,12,r,r,r,m,23,3
8101992751,50.bmp,0.7613827,o,8,r,r,r,m,23,3
8101992751,80.bmp,0.9917803,p,5,r,r,r,m,23,3
8101992751,10.bmp,0.9934939,o,4,r,r,r,m,23,3
8101992751,10.bmp,1.0111115,p,11,r,r,r,m,23,3
8101992751,10.bmp,0.9973477,o,13,r,r,r,m,23,3
8101992751,60.bmp,0.9090765,p,12,r,r,r,m,23,3
8101992751,80.bmp,1.0129103,p,1,r,r,r,m,23,3
8101992751,20.bmp,0.9416565,p,3,r,r,r,m,23,3
8101992751,40.bmp,0.9484205,o,2,r,r,r,m,23,3
8101992751,60.bmp,0.9413939,p,4,r,r,r,m,23,3
8101992751,10.bmp,0.935755,p,6,r,r,r,m,23,3
8101992751,40.bmp,0.9657121,o,8,r,r,r,m,23,3
8101992751,50.bmp,1.0866349,o,3,r,r,r,m,23,3
8101992751,70.bmp,1.8708071,p,4,r,r,r,m,23,3
8101992751,50.bmp,1.5697445,p,4,r,r,r,m,23,3
8101992751,0.bmp,1.3188976,o,10,r,r,r,m,23,3
8101992751,40.bmp,0.6281607,p,5,r,r,r,m,23,3
8101992751,60.bmp,0.8466096,o,5,r,r,r,m,23,3
8101992751,30.bmp,2.7081314,p,13,r,r,r,m,23,3
8101992751,70.bmp,0.7619279,o,11,r,r,r,m,23,3
8101992751,40.bmp,0.7448431,p,1,r,r,r,m,23,3
8101992751,10.bmp,0.7960639,p,8,r,r,r,m,23,3
8101992751,60.bmp,0.9834911,p,3,r,r,r,m,23,3
8101992751,0.bmp,1.0220693,o,9,r,r,r,m,23,3
8101992751,0.bmp,0.7112171,o,5,r,r,r,m,23,3
8101992751,20.bmp,0.8003663,o,10,r,r,r,m,23,3
8101992751,80.bmp,0.9450301,p,12,r,r,r,m,23,3
8101992751,80.bmp,2.0340406,o,2,r,r,r,m,23,3
8101992751,20.bmp,0.8092338,p,7,r,r,r,m,23,3
8101992751,80.bmp,0.8969862,o,11,r,r,r,m,23,3
8101992751,10.bmp,0.9992794,p,10,r,r,r,m,23,3
8101992751,30.bmp,1.3878915,p,4,r,r,r,m,23,3
8101992751,10.bmp,0.977871,p,5,r,r,r,m,23,3
8101992751,70.bmp,0.4542866,o,3,r,r,r,m,23,3
8101992751,40.bmp,0.4156194,p,10,r,r,r,m,23,3
8101992751,30.bmp,0.3967208,o,2,r,r,r,m,23,3
8101992751,10.bmp,0.4216165,p,2,r,r,r,m,23,3
8101992751,70.bmp,0.3686176,o,12,r,r,r,m,23,3
8101992751,40.bmp,0.4450169,p,9,r,r,r,m,23,3
8101992751,50.bmp,0.4995372,o,7,r,r,r,m,23,3
8101992751,80.bmp,0.6253045,p,8,r,r,r,m,23,3
8101992751,20.bmp,0.8834821,o,11,r,r,r,m,23,3
8101992751,80.bmp,0.7780785,p,9,r,r,r,m,23,3
8101992751,20.bmp,0.4747262,o,5,r,r,r,m,23,3
8101992751,70.bmp,0.8254094,p,8,r,r,r,m,23,3
8101992751,40.bmp,0.5629684,o,12,r,r,r,m,23,3
8101992751,70.bmp,0.795124,p,2,r,r,r,m,23,3
8101992751,30.bmp,3.0163156,p,9,r,r,r,m,23,3
8101992751,60.bmp,1.0323296,p,7,r,r,r,m,23,3
8101992751,10.bmp,0.9447983,o,7,r,r,r,m,23,3
8101992751,0.bmp,0.9299444,p,2,r,r,r,m,23,3
8101992751,50.bmp,0.970147,p,2,r,r,r,m,23,3
8101992751,70.bmp,0.938703,p,6,r,r,r,m,23,3
8101992751,50.bmp,0.945093,p,10,r,r,r,m,23,3
8101992751,50.bmp,0.9736344,o,11,r,r,r,m,23,3
8101992751,50.bmp,0.9898679,p,9,r,r,r,m,23,3
8101992751,50.bmp,0.8981148,p,13,r,r,r,m,23,3
8101992751,60.bmp,0.9899555,o,10,r,r,r,m,23,3
8101992751,0.bmp,1.8507524,p,11,r,r,r,m,23,3
8101992751,20.bmp,4.0522764,p,13,r,r,r,m,23,3
8101992751,10.bmp,1.2461334,p,8,r,r,r,m,23,3
8101992751,70.bmp,2.3129062,o,5,r,r,r,m,23,3
8101992751,70.bmp,0.6183606,p,1,r,r,r,m,23,3
8101992751,80.bmp,0.696559,o,9,r,r,r,m,23,3
8101992751,30.bmp,0.5534108,p,7,r,r,r,m,23,3
8101992751,0.bmp,0.8931957,p,11,r,r,r,m,23,3
8101992751,50.bmp,0.7369692,o,7,r,r,r,m,23,3
8101992751,30.bmp,0.5911122,p,11,r,r,r,m,23,3
8101992751,70.bmp,0.9119265,o,12,r,r,r,m,23,3
8101992751,0.bmp,0.5511124,p,5,r,r,r,m,23,3
8101992751,30.bmp,0.8721686,p,3,r,r,r,m,23,3
8101992751,50.bmp,0.828809,p,1,r,r,r,m,23,3
8101992751,20.bmp,0.6189935,o,9,r,r,r,m,23,3
8101992751,70.bmp,0.8435323,p,6,r,r,r,m,23,3
8101992751,50.bmp,0.9463009,p,6,r,r,r,m,23,3
8101992751,20.bmp,0.897239,p,5,r,r,r,m,23,3
8101992751,50.bmp,1.0295225,p,8,r,r,r,m,23,3
8101992751,50.bmp,3.7881058,p,4,r,r,r,m,23,3
8101992751,50.bmp,1.0495613,p,13,r,r,r,m,23,3
8101992751,10.bmp,2.3523322,p,11,r,r,r,m,23,3
8101992751,40.bmp,0.7497014,o,4,r,r,r,m,23,3
8101992751,20.bmp,0.7942121,p,13,r,r,r,m,23,3
8101992751,0.bmp,0.9320726,p,12,r,r,r,m,23,3
8101992751,60.bmp,0.7959297,o,2,r,r,r,m,23,3
8101992751,0.bmp,0.8177945,p,1,r,r,r,m,23,3
8101992751,10.bmp,0.6801455,p,3,r,r,r,m,23,3
8101992751,0.bmp,0.6302433,p,3,r,r,r,m,23,3
8101992751,40.bmp,0.8343748,o,10,r,r,r,m,23,3
8101992751,20.bmp,1.1017151,p,4,r,r,r,m,23,3
8101992751,30.bmp,0.7157941,p,1,r,r,r,m,23,3
8101992751,70.bmp,0.7449349,o,3,r,r,r,m,23,3
8101992751,80.bmp,1.2296454,p,6,r,r,r,m,23,3
8101992751,10.bmp,0.7903507,o,13,r,r,r,m,23,3
8101992751,0.bmp,0.9658524,p,7,r,r,r,m,23,3
8101992751,40.bmp,1.6146629,o,8,r,r,r,m,23,3
8101992751,20.bmp,1.1638691,p,8,r,r,r,m,23,3
8101992751,60.bmp,1.6858693,o,11,r,r,r,m,23,3
8101992751,20.bmp,1.5674391,p,2,r,r,r,m,23,3
8101992751,30.bmp,1.0732754,o,2,r,r,r,m,23,3
8101992751,60.bmp,1.1464078,p,1,r,r,r,m,23,3
8101992751,80.bmp,0.9272993,o,5,r,r,r,m,23,3
8101992751,10.bmp,0.8010368,p,9,r,r,r,m,23,3
8101992751,40.bmp,1.2497803,o,5,r,r,r,m,23,3
8101992751,60.bmp,0.6901842,p,10,r,r,r,m,23,3
8101992751,10.bmp,0.9290886,o,12,r,r,r,m,23,3
8101992751,60.bmp,1.0463259,p,12,r,r,r,m,23,3
8101992751,70.bmp,0.9894674,p,4,r,r,r,m,23,3
8101992751,80.bmp,0.5999294,o,1,r,r,r,m,23,3
8101992751,30.bmp,0.81358,p,5,r,r,r,m,23,3
8101992751,50.bmp,0.7015978,o,9,r,r,r,m,23,3
8101992751,20.bmp,0.5670921,p,1,r,r,r,m,23,3
8101992751,30.bmp,0.8021787,o,8,r,r,r,m,23,3
8101992751,50.bmp,0.7325127,p,2,r,r,r,m,23,3
8101992751,20.bmp,1.0025044,o,12,r,r,r,m,23,3
8101992751,80.bmp,0.8515065,o,8,r,r,r,m,23,3
8101992751,20.bmp,0.7007059,p,7,r,r,r,m,23,3
8101992751,30.bmp,1.1423058,p,13,r,r,r,m,23,3
8101992751,0.bmp,0.9955924,p,9,r,r,r,m,23,3
8101992751,40.bmp,1.0400268,o,11,r,r,r,m,23,3
8101992751,50.bmp,1.2856149,o,12,r,r,r,m,23,3
8101992751,30.bmp,0.7218578,o,12,r,r,r,m,23,3
8101992751,60.bmp,0.8829357,p,13,r,r,r,m,23,3
8101992751,10.bmp,0.9960447,o,10,r,r,r,m,23,3
8101992751,80.bmp,0.9905574,p,2,r,r,r,m,23,3
8101992751,10.bmp,0.9287114,o,7,r,r,r,m,23,3
8101992751,40.bmp,0.9942447,p,13,r,r,r,m,23,3
8101992751,40.bmp,0.9355288,p,2,r,r,r,m,23,3
8101992751,0.bmp,0.960955,p,13,r,r,r,m,23,3
8101992751,80.bmp,1.0534553,o,12,r,r,r,m,23,3
8101992751,0.bmp,0.92646,o,4,r,r,r,m,23,3
8101992751,80.bmp,0.8951825,o,7,r,r,r,m,23,3
8101992751,50.bmp,0.9245414,o,11,r,r,r,m,23,3
8101992751,0.bmp,0.6772371,p,2,r,r,r,m,23,3
8101992751,10.bmp,0.6675118,o,6,r,r,r,m,23,3
8101992751,80.bmp,0.6969872,p,3,r,r,r,m,23,3
8101992751,20.bmp,0.532583,o,11,r,r,r,m,23,3
8101992751,70.bmp,0.7453748,o,10,r,r,r,m,23,3
8101992751,40.bmp,1.0391112,p,1,r,r,r,m,23,3
8101992751,70.bmp,0.8196281,o,11,r,r,r,m,23,3
8101992751,0.bmp,0.6853379,p,10,r,r,r,m,23,3
8101992751,70.bmp,0.6842274,o,8,r,r,r,m,23,3
8101992751,80.bmp,0.3942651,p,10,r,r,r,m,23,3
8101992751,60.bmp,0.7617678,o,8,r,r,r,m,23,3
8101992751,30.bmp,0.9567554,p,9,r,r,r,m,23,3
8101992751,50.bmp,1.052412,o,3,r,r,r,m,23,3
8101992751,70.bmp,0.8469651,p,7,r,r,r,m,23,3
8101992751,60.bmp,0.9224631,p,3,r,r,r,m,23,3
8101992751,10.bmp,1.3960333,p,2,r,r,r,m,23,3
8101992751,80.bmp,0.6217555,o,11,r,r,r,m,23,3
8101992751,10.bmp,0.7923109,p,1,r,r,r,m,23,3
8101992751,20.bmp,0.9523024,o,3,r,r,r,m,23,3
8101992751,80.bmp,0.9077284,o,4,r,r,r,m,23,3
8101992751,20.bmp,0.9357229,o,10,r,r,r,m,23,3
8101992751,40.bmp,1.1082035,p,7,r,r,r,m,23,3
8101992751,60.bmp,0.9555245,p,6,r,r,r,m,23,3
8101992751,40.bmp,0.9119448,p,9,r,r,r,m,23,3
8101992751,70.bmp,0.7354574,p,2,r,r,r,m,23,3
8101992751,70.bmp,0.9297356,o,13,r,r,r,m,23,3
8101992751,0.bmp,0.8796883,p,8,r,r,r,m,23,3
8101992751,70.bmp,0.8278289,o,9,r,r,r,m,23,3
8101992751,50.bmp,1.0325383,p,5,r,r,r,m,23,3
8101992751,60.bmp,1.0391726,o,7,r,r,r,m,23,3
8101992751,20.bmp,0.9482603,p,6,r,r,r,m,23,3
8101992751,40.bmp,1.1950608,o,3,r,r,r,m,23,3
8101992751,50.bmp,0.7833479,p,10,r,r,r,m,23,3
8101992751,30.bmp,0.9355067,o,6,r,r,r,m,23,3
8101992751,60.bmp,0.8300655,p,5,r,r,r,m,23,3
8101992751,80.bmp,0.7679418,o,13,r,r,r,m,23,3
8101992751,10.bmp,0.668057,p,5,r,r,r,m,23,3
8101992751,30.bmp,0.7780138,p,4,r,r,r,m,23,3
8101992751,60.bmp,0.7708269,o,9,r,r,r,m,23,3
8101992751,30.bmp,0.6524254,o,10,r,r,r,m,23,3
8101992751,10.bmp,0.7533098,p,4,r,r,r,m,23,3
8101992751,40.bmp,0.8995506,o,12,r,r,r,m,23,3
8101992751,0.bmp,1.0077618,p,6,r,r,r,m,23,3
8101992751,40.bmp,0.8536567,o,6,r,r,r,m,23,3
8101992751,60.bmp,0.7434672,p,4,r,r,r,m,23,3
8101992751,40.bmp,0.8342731,o,10,r,r,r,m,23,3
8101992751,10.bmp,0.7789939,p,5,r,r,r,m,23,3
8101992751,70.bmp,0.6520782,o,5,r,r,r,m,23,3
8101992751,0.bmp,0.7189088,p,1,r,r,r,m,23,3
8101992751,20.bmp,0.5978453,o,10,r,r,r,m,23,3
8101992751,70.bmp,0.8029157,o,11,r,r,r,m,23,3
8101992751,70.bmp,0.7099796,p,6,r,r,r,m,23,3
8101992751,80.bmp,0.7458941,o,1,r,r,r,m,23,3
8101992751,70.bmp,0.7607053,p,3,r,r,r,m,23,3
8101992751,50.bmp,0.6806343,o,5,r,r,r,m,23,3
8101992751,0.bmp,0.6064759,p,4,r,r,r,m,23,3
8101992751,60.bmp,0.5440807,o,9,r,r,r,m,23,3
8101992751,0.bmp,0.7087958,p,12,r,r,r,m,23,3
8101992751,60.bmp,0.8106894,o,12,r,r,r,m,23,3
8101992751,50.bmp,1.5000211,o,11,r,r,r,m,23,3
8101992751,30.bmp,0.5534011,o,11,r,r,r,m,23,3
8101992751,70.bmp,0.6497132,o,12,r,r,r,m,23,3
8101992751,80.bmp,1.2804651,o,8,r,r,r,m,23,3
8101992751,20.bmp,0.5297421,o,9,r,r,r,m,23,3
8101992751,20.bmp,0.7641829,p,8,r,r,r,m,23,3
8101992751,80.bmp,0.4054779,o,2,r,r,r,m,23,3
8101992751,80.bmp,0.5048391,p,3,r,r,r,m,23,3
8101992751,60.bmp,0.7203341,o,13,r,r,r,m,23,3
8101992751,0.bmp,0.4299895,p,7,r,r,r,m,23,3
8101992751,0.bmp,0.7548509,p,2,r,r,r,m,23,3
8101992751,40.bmp,0.422652,o,3,r,r,r,m,23,3
8101992751,0.bmp,0.5411039,p,11,r,r,r,m,23,3
8101992751,0.bmp,0.4768285,p,6,r,r,r,m,23,3
8101992751,70.bmp,0.822108,p,2,r,r,r,m,23,3
8101992751,80.bmp,1.1439367,p,13,r,r,r,m,23,3
8101992751,50.bmp,1.0801659,o,2,r,r,r,m,23,3
8101992751,70.bmp,0.6225999,p,4,r,r,r,m,23,3
8101992751,30.bmp,0.8916722,p,9,r,r,r,m,23,3
8101992751,40.bmp,0.8245877,p,11,r,r,r,m,23,3
8101992751,60.bmp,0.7902951,o,10,r,r,r,m,23,3
8101992751,80.bmp,0.620107,o,10,r,r,r,m,23,3
8101992751,30.bmp,0.6153484,p,8,r,r,r,m,23,3
8101992751,20.bmp,0.7014005,p,3,r,r,r,m,23,3
8101992751,60.bmp,0.64781,p,2,r,r,r,m,23,3
8101992751,10.bmp,0.561901,o,2,r,r,r,m,23,3
8101992751,70.bmp,0.5480426,p,7,r,r,r,m,23,3
8101992751,70.bmp,0.9181255,p,10,r,r,r,m,23,3
8101992751,10.bmp,0.6888415,o,3,r,r,r,m,23,3
8101992751,30.bmp,0.4864932,p,13,r,r,r,m,23,3
8101992751,10.bmp,0.5007794,o,6,r,r,r,m,23,3
8101992751,60.bmp,0.6143289,p,8,r,r,r,m,23,3
